"ugcodigo";"nroempenho";"nrodocumento";"dataemissao";"categoria_despesa_codigo";"categoria_despesa";"grupo_despesa_codigo";"grupo_despesa";"modalidade_despesa_codigo";"modalidade_despesa";"elemento_despesa_codigo";"elemento_despesa";"nroprocesso";"funcionalprogramatica";"fonterecursocodigo";"especificacao";"credoridentificacao";"licitacao";"valordespesa";"item_despesa_codigo";"item_despesa";"estorno";"origem"
30101;"2026NE000108";"2026LQ000144";2026-02-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030001902026";"100310101032000220110001";"150000001";LIQUIDACAO;"71281126187";NÃO APLICA;-465;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000219";"2026LQ000234";2026-02-23;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;"71281126187";NÃO APLICA;697.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000308";"2026LQ000454";2026-03-25;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030006522026";"100310101032000220110001";"150000001";LIQUIDACAO;"72153393191";NÃO APLICA;5300.42;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000218";"2026LQ000233";2026-02-23;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030006332026";"100310101032000220110001";"150000001";LIQUIDACAO;"71943137153";NÃO APLICA;697.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000209";"2026LQ000370";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030001212026";"100310101032000220110001";"150000001";LIQUIDACAO;"73505349000230";PREGÃO;54053.68;33904001;LOCAÇÃO DE EQUIPAMENTOS DE TIC-ATIVOS DE REDE;;
30101;"2026NE000289";"2026LQ000409";2026-03-17;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005612026";"100310101032000220110001";"150000001";LIQUIDACAO;"77805178020";NÃO APLICA;5035.41;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000068";"2026LQ000389";2026-03-13;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"78583721000169";INEXIGIBILIDADE;16532.78;33904008;DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARE;;
30101;"2026NE000186";"2026LQ000191";2026-02-12;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030002572026";"100310101032000220110001";"150000001";LIQUIDACAO;"77805178020";NÃO APLICA;195.27;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000239";"2026LQ000346";2026-03-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030006132026";"100310101032000220110001";"150000001";LIQUIDACAO;"78958490187";NÃO APLICA;-697.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000274";"2026LQ000371";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030007812026";"100310101032000220110001";"150000001";LIQUIDACAO;"79496997104";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000338";"2026LQ000528";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;"77805178020";NÃO APLICA;2385.19;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000240";"2026LQ000292";2026-02-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005682026";"100310101032000220110001";"150000001";LIQUIDACAO;"77805178020";NÃO APLICA;1987.66;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000191";"2026LQ000216";2026-02-19;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030003212026";"100310101032000220110001";"150000001";LIQUIDACAO;"77805178020";NÃO APLICA;3710.3;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000068";"2026LQ000189";2026-02-12;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030001012025";"100310101032000220110001";"150000001";LIQUIDACAO;"78583721000169";INEXIGIBILIDADE;16532.78;33904008;DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARE;;
30101;"2026NE000239";"2026LQ000291";2026-02-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030006132026";"100310101032000220110001";"150000001";LIQUIDACAO;"78958490187";NÃO APLICA;697.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000187";"2026LQ000217";2026-02-19;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005052026";"100310101032000220110001";"150000001";LIQUIDACAO;"79496997104";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000246";"2026LQ000315";2026-03-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030006602026";"100310101032000220110001";"150000001";LIQUIDACAO;"79496997104";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000246";"2026LQ000457";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;"79496997104";NÃO APLICA;-465;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000267";"2026LQ000339";2026-03-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030007912026";"100310101032000220110001";"150000001";LIQUIDACAO;"84547170134";NÃO APLICA;1162.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000181";"2026LQ000165";2026-02-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030003782026";"100310101032000220110001";"150000001";LIQUIDACAO;"86728989153";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000280";"2026LQ000365";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030008372026";"100310101032000220110001";"150000001";LIQUIDACAO;"86728989153";NÃO APLICA;3173;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000354";"2026LQ000540";2026-04-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;"85270628104";NÃO APLICA;1503;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000350";"2026LQ000545";2026-04-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030010902026";"100310101032000220110001";"150000001";LIQUIDACAO;"87014130153";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000180";"2026LQ000164";2026-02-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;"88863450110";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000342";"2026LQ000535";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030012402026";"100310101032000220110001";"150000001";LIQUIDACAO;"89127234134";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000220";"2026LQ000239";2026-02-23;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005172026";"100310101032000220110001";"150000001";LIQUIDACAO;"90870760963";NÃO APLICA;2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000195";"2026LQ000215";2026-02-19;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030002082026";"100310101032000220110001";"150000001";LIQUIDACAO;"90870760963";NÃO APLICA;2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000220";"2026LQ000342";2026-03-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005172026";"100310101032000220110001";"150000001";LIQUIDACAO;"90870760963";NÃO APLICA;-2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000332";"2026LQ000519";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;"90870760963";NÃO APLICA;2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000303";"2026LQ000430";2026-03-20;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030010082026";"100310101032000220110001";"150000001";LIQUIDACAO;"92644503191";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000276";"2026LQ000373";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;"93912315191";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000367";"2026LQ000567";2026-04-14;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;"97952427172";;1162.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000228";"2026LQ000251";2026-02-25;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030006822026";"100310101032000220110001";"150000001";LIQUIDACAO;"97423637149";NÃO APLICA;1503;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000190";"2026LQ000211";2026-02-19;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030000932026";"100310101032000220110001";"150000001";LIQUIDACAO;"99234440820";NÃO APLICA;2510.72;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000264";"2026LQ000376";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030003302026";"100310101032000220110001";"150000001";LIQUIDACAO;"99234440820";NÃO APLICA;2510.72;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000352";"2026LQ000539";2026-04-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030011502026";"100310101032000220110001";"150000001";LIQUIDACAO;"99234440820";NÃO APLICA;2510.72;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000036";"2026LQ000499";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339049;AUXÍLIO-TRANSPORTE;;"100310101032000220110001";"150000001";LIQUIDACAO;PF0000171;NÃO APLICA;126780.63;33904901;AUXÍLIO-TRANSPORTE (RPPS);;
30101;"2026NE000042";"2026LQ000505";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339049;AUXÍLIO-TRANSPORTE;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000171;NÃO APLICA;147457.46;33904902;AUXÍLIO-TRANSPORTE (RGPS);;
30101;"2026NE000042";"2026LQ000274";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339049;AUXÍLIO-TRANSPORTE;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000171;NÃO APLICA;149433.55;33904902;AUXÍLIO-TRANSPORTE (RGPS);;
30101;"2026NE000043";"2026LQ000275";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339036;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000163;NÃO APLICA;54809.62;33903607;ESTAGIÁRIOS;;
30101;"2026NE000043";"2026LQ000506";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339036;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000163;NÃO APLICA;56630.49;33903607;ESTAGIÁRIOS;;
30101;"2026NE000035";"2026LQ000498";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339046;AUXÍLIO-ALIMENTAÇÃO;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000172;NÃO APLICA;293938.2;33904601;AUXÍLIO-ALIMENTAÇÃO/REFEIÇÃO  (RPPS);;
30101;"2026NE000040";"2026LQ000273";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339046;AUXÍLIO-ALIMENTAÇÃO;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000172;NÃO APLICA;367880;33904603;AUXÍLIO-ALIMENTAÇÃO/REFEIÇÃO (RGPS);;
30101;"2026NE000035";"2026LQ000268";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339046;AUXÍLIO-ALIMENTAÇÃO;;"100310101032000220110001";"150000001";LIQUIDACAO;PF0000172;NÃO APLICA;293938.2;33904601;AUXÍLIO-ALIMENTAÇÃO/REFEIÇÃO  (RPPS);;
30101;"2026NE000040";"2026LQ000504";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339046;AUXÍLIO-ALIMENTAÇÃO;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000172;NÃO APLICA;374040;33904603;AUXÍLIO-ALIMENTAÇÃO/REFEIÇÃO (RGPS);;
30101;"2026NE000036";"2026LQ000269";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339049;AUXÍLIO-TRANSPORTE;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000171;NÃO APLICA;130314.02;33904901;AUXÍLIO-TRANSPORTE (RPPS);;
30101;"2026NE000231";"2026LQ000278";2026-02-27;3;DESPESAS CORRENTES;31;PESSOAL E ENCARGOS SOCIAIS;3190;APLICAÇÕES DIRETAS;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;"030007092026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000001;NÃO APLICA;2471.46;31901143;"13 SALÁRIO";;
30101;"2026NE000119";"2026LQ000267";2026-02-26;3;DESPESAS CORRENTES;31;PESSOAL E ENCARGOS SOCIAIS;3190;APLICAÇÕES DIRETAS;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000001;NÃO APLICA;581652.32;31901174;SUBSÍDIOS- (EXCETO AGENTES POLÍTICOS);;
30101;"2026NE000116";"2026LQ000261";2026-02-26;3;DESPESAS CORRENTES;31;PESSOAL E ENCARGOS SOCIAIS;3190;APLICAÇÕES DIRETAS;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;PF0000001;NÃO APLICA;356228.07;31901131;GRATIFICAÇÃO POR EXERCÍCIOS DE CARGOS ;;
30101;"2026NE000114";"2026LQ000259";2026-02-26;3;DESPESAS CORRENTES;31;PESSOAL E ENCARGOS SOCIAIS;3190;APLICAÇÕES DIRETAS;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000001;NÃO APLICA;154319.18;31901107;ABONO DE PERMANÊNCIA ;;
30101;"2026NE000243";"2026LQ000295";2026-02-27;3;DESPESAS CORRENTES;31;PESSOAL E ENCARGOS SOCIAIS;3190;APLICAÇÕES DIRETAS;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;"030007102026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000001;NÃO APLICA;11162.03;31901144;FÉRIAS ABONO PECUNIARIO;;
30101;"2026NE000232";"2026LQ000279";2026-02-27;3;DESPESAS CORRENTES;31;PESSOAL E ENCARGOS SOCIAIS;3190;APLICAÇÕES DIRETAS;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;"030007092026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0000001;NÃO APLICA;357673.62;31901144;FÉRIAS ABONO PECUNIARIO;;
30101;"2026NE000244";"2026LQ000296";2026-02-27;3;DESPESAS CORRENTES;31;PESSOAL E ENCARGOS SOCIAIS;3190;APLICAÇÕES DIRETAS;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;PF0000001;NÃO APLICA;5035.24;31901145;FÉRIAS ABONO CONSTITUCIONAL;;
30101;"2026NE000162";"2026LQ000277";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339008;OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR E DO MILITAR;;"100310101032000220110001";"150000001";LIQUIDACAO;PF7000313;NÃO APLICA;616259.34;33900811;AUXÍLIO-SAÚDE;;
30101;"2026NE000161";"2026LQ000265";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339008;OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR E DO MILITAR;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF7000313;NÃO APLICA;754297.28;33900811;AUXÍLIO-SAÚDE;;
30101;"2026NE000242";"2026LQ000294";2026-02-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;;"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;679291.84;33909301;INDENIZAÇÕES ;;
30101;"2026NE000254";"2026LQ000300";2026-03-02;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;"030007672026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;2932519.92;33909301;INDENIZAÇÕES ;;
30101;"2026NE000245";"2026LQ000297";2026-02-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;;"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;1330746.94;33909301;INDENIZAÇÕES ;;
30101;"2026NE000359";"2026LQ000538";2026-04-08;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;"030013832026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;4456301.35;33909301;INDENIZAÇÕES ;;
30101;"2026NE000321";"2026LQ000500";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;"030011422026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;1642180.56;33909301;INDENIZAÇÕES ;;
30101;"2026NE000319";"2026LQ000485";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;"030011272026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;1678630.78;33909301;INDENIZAÇÕES ;;
30101;"2026NE000294";"2026LQ000395";2026-03-13;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;"030009452026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;1857642.09;33909301;INDENIZAÇÕES ;;
30101;"2026NE000161";"2026LQ000496";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339008;OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR E DO MILITAR;;"100310101032000220110001";"150000001";LIQUIDACAO;PF7000313;NÃO APLICA;765250.6;33900811;AUXÍLIO-SAÚDE;;
30101;"2026NE000162";"2026LQ000525";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339008;OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR E DO MILITAR;;"100310101032000220110001";"150000001";LIQUIDACAO;PF7000313;NÃO APLICA;614353.98;33900811;AUXÍLIO-SAÚDE;;
30101;"2026NE000327";"2026LQ000497";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;;"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;3091444.89;33909301;INDENIZAÇÕES ;;
30101;"2026NE000320";"2026LQ000486";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;;"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;679291.84;33909301;INDENIZAÇÕES ;;
30101;"2026NE000234";"2026LQ000281";2026-02-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;"030007092026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;3340175.15;33909301;INDENIZAÇÕES ;;
30101;"2026NE000213";"2026LQ000231";2026-02-23;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;"030006662026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;45;33909301;INDENIZAÇÕES ;;
30101;"2026NE000208";"2026LQ000206";2026-02-13;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;"030005872026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;38069.75;33909301;INDENIZAÇÕES ;;
30101;"2026NE000172";"2026LQ000141";2026-02-04;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339093;INDENIZAÇÕES E RESTITUIÇÕES ;"030004172026";"100310101032000220110001";"150000001";LIQUIDACAO;PF0001054;NÃO APLICA;200385.4;33909301;INDENIZAÇÕES ;;
30101;"2026NE000163";"2026LQ000264";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339008;OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR E DO MILITAR;;"100310101032000220110001";"150000001";LIQUIDACAO;PF7000323;NÃO APLICA;206605;33900815;AUXÍLIO ESCOLA;;
30101;"2026NE000163";"2026LQ000495";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339008;OUTROS BENEFÍCIOS ASSISTENCIAIS DO SERVIDOR E DO MILITAR;"030000022026";"100310101032000220110001";"150000001";LIQUIDACAO;PF7000323;NÃO APLICA;211470;33900815;AUXÍLIO ESCOLA;;
30901;"2026NE000004";"2026LQ000037";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030006902025";"100390101032000220310001";"175900001";LIQUIDACAO;"02593165000140";INEXIGIBILIDADE;82166.67;33904079;SERVIÇO DE SUPORTE A USUÁRIO E DE INFRAESTRUTURA DE TIC;;
30901;"2026NE000002";"2026LQ000028";2026-02-26;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030009362025";"100390101032000220310001";"175900001";LIQUIDACAO;"00000000481602";DISPENSA;246.62;33903981;SERVIÇOS BANCÁRIOS;;
